file,line,column,function,value,context,interpretation
python/compare_bc_native_python.py,33,71,main,26,"a=np.zeros((32,32),bool);b=a.copy();a[5:8,5:26]=True;b[24:27,5:26]=True",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_bc_native_python.py,39,93,main,2,"t=time.perf_counter();native=run_native_batch(g,e.config,e.composition,[voltage]*2,save_fields=True,save_handoff=True);tn=time.perf_counter()-t",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_bc_native_python.py,56,86,main,2,"rows.append({'grid':n,'steps':args.steps,'voltage_V':voltage,'candidates':2,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_bc_native_python.py,47,25,main,0.001,atol=1e-3 if key=='potential_V' else 2e-4 if key=='currentCongestion' else 1e-5,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_bc_native_python.py,48,25,main,0.0005,rtol=5e-4 if group=='histories' or key.startswith('q') else 2e-6,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_bc_native_python.py,48,80,main,2e-06,rtol=5e-4 if group=='histories' or key.startswith('q') else 2e-6,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_bc_native_python.py,51,90,main,0.0,max_abs=float((x[finite]-y[finite]).abs().max()) if finite.any() else 0.,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_bc_native_python.py,54,74,main,0.0005,"x,y=reference[key],native[key];ok=torch.allclose(x,y,rtol=5e-4,atol=1e-9,equal_nan=True)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_bc_native_python.py,54,84,main,1e-09,"x,y=reference[key],native[key];ok=torch.allclose(x,y,rtol=5e-4,atol=1e-9,equal_nan=True)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_bc_native_python.py,47,57,main,0.0002,atol=1e-3 if key=='potential_V' else 2e-4 if key=='currentCongestion' else 1e-5,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_bc_native_python.py,47,95,main,1e-05,atol=1e-3 if key=='potential_V' else 2e-4 if key=='currentCongestion' else 1e-5,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpp_python_fp64.py,22,40,<module>,5e-06,"""finalAnodeCathodeCurrentMismatch"": 5.0e-6,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpp_python_fp64.py,61,31,_run,0,if completed.returncode != 0:,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpp_python_fp64.py,91,27,main,0,if build.returncode != 0:,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpp_python_fp64.py,204,11,main,0,"return 0 if report[""status""] == ""passed"" else 3",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpp_python_fp64.py,204,50,main,3,"return 0 if report[""status""] == ""passed"" else 3",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpp_python_fp64.py,73,57,main,33,"parser.add_argument(""--grid-size"", type=int, default=33)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpp_python_fp64.py,74,60,main,0.003,"parser.add_argument(""--end-time-s"", type=float, default=0.003)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpp_python_fp64.py,75,63,main,1,"parser.add_argument(""--population-size"", type=int, default=1)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpp_python_fp64.py,76,68,main,0.0005,"parser.add_argument(""--max-relative-error"", type=float, default=5e-4)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpp_python_fp64.py,164,22,main,0.0,max_rel = 0.0,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpp_python_fp64.py,70,78,main,1,"""--package-root"", type=Path, default=Path(__file__).resolve().parents[1]",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpp_python_fp64.py,134,40,main,1e-14,"denom = max(abs(a), abs(b), 1e-14)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpp_python_fp64.py,203,36,main,2,"print(json.dumps(report, indent=2))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpp_python_fp64.py,191,34,main,2,"json.dumps(report, indent=2) + ""\n"", encoding=""utf-8""",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,169,11,main,0,return 0,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,30,21,_pareto_ids,0,if len(valid) == 0:,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,48,34,_safe_spearman,3,if np.count_nonzero(finite) < 3:,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,71,22,main,0,if len(merged) == 0:,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,111,40,main,3,if np.count_nonzero(finite_rows) >= 3:,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,124,21,main,1.0,pareto_jaccard = 1.0 if not union else len(intersection) / len(union),원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,125,20,main,1.0,pareto_recall = 1.0 if not cpu_pareto else len(intersection) / len(cpu_pareto),원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,27,46,_pareto_ids,1,"finite = np.all(np.isfinite(values), axis=1)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,83,47,main,1e-12,"scale = np.maximum(np.abs(cpu_values), 1e-12)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,115,42,main,1.0,"span = np.where(hi > lo, hi - lo, 1.0)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,151,55,main,0.03,"""maximum_objective_median_relative_error"": 0.03,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,152,42,main,0.95,"""minimum_aggregate_spearman"": 0.95,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,153,41,main,0.9,"""minimum_cpu_pareto_recall"": 0.90,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,25,82,_pareto_ids,1e-12,"valid = valid[pd.to_numeric(valid[cv], errors=""coerce"").fillna(np.inf) <= 1e-12]",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,39,46,_pareto_ids,1,"le = np.all(values <= values[i], axis=1)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,40,45,_pareto_ids,1,"lt = np.any(values < values[i], axis=1)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,109,55,main,1,"finite_rows = np.all(np.isfinite(cpu_matrix), axis=1) & np.all(np.isfinite(mps_matrix), axis=1)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,109,97,main,1,"finite_rows = np.all(np.isfinite(cpu_matrix), axis=1) & np.all(np.isfinite(mps_matrix), axis=1)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,113,30,main,0,"lo = np.min(ref, axis=0)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,114,30,main,0,"hi = np.max(ref, axis=0)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,116,79,main,1,"cpu_score = np.linalg.norm((cpu_matrix[finite_rows] - lo) / span, axis=1)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,117,79,main,1,"mps_score = np.linalg.norm((mps_matrix[finite_rows] - lo) / span, axis=1)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,134,34,main,0.03,and max(median_errors) <= 0.03,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,136,34,main,0.95,and aggregate_spearman >= 0.95,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,137,29,main,0.9,and pareto_recall >= 0.90,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,166,34,main,2,"json.dumps(report, indent=2), encoding=""utf-8""",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,168,36,main,2,"print(json.dumps(report, indent=2))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,50,37,_safe_spearman,0,if np.all(a[finite] == a[finite][0]) or np.all(b[finite] == b[finite][0]):,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,50,74,_safe_spearman,0,if np.all(a[finite] == a[finite][0]) or np.all(b[finite] == b[finite][0]):,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,97,63,main,0.01,"""fraction_within_1pct"": float(np.mean(valid_rel <= 0.01)) if valid_rel.size else None,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/compare_cpu_mps_validation.py,98,63,main,0.03,"""fraction_within_3pct"": float(np.mean(valid_rel <= 0.03)) if valid_rel.size else None,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cpp/backend.py,31,21,write_mask_binary,2,if anode.ndim != 2 or cathode.shape != anode.shape or anode.shape[0] != anode.shape[1]:,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cpp/backend.py,51,78,_channel_values,0.0,"""water_stoich"": channel.get(""waterStoichiometry_mol_per_molElectron"", 0.0),",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cpp/backend.py,52,76,_channel_values,0.0,"""salt_stoich"": channel.get(""saltStoichiometry_mol_per_molElectron"", 0.0),",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cpp/backend.py,326,25,collect_prepared_case,0,if returncode != 0:,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cpp/backend.py,31,70,write_mask_binary,0,if anode.ndim != 2 or cathode.shape != anode.shape or anode.shape[0] != anode.shape[1]:,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cpp/backend.py,31,88,write_mask_binary,1,if anode.ndim != 2 or cathode.shape != anode.shape or anode.shape[0] != anode.shape[1]:,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cpp/backend.py,33,24,write_mask_binary,0,if np.any((anode != 0) & (cathode != 0)):,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cpp/backend.py,33,41,write_mask_binary,0,if np.any((anode != 0) & (cathode != 0)):,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cpp/backend.py,95,31,serialise_cpp_config,2.0,"""eval_time"": float(min(2.0, coupled[""endTime_s""])),",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cpp/backend.py,128,69,serialise_cpp_config,2,"""species_substeps"": int(numerics.get(""speciesFixedSubsteps"", 2)),",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cpp/backend.py,151,85,serialise_cpp_config,5.0,"""initial_contact_drop"": float(interface.get(""initialContactPotentialDrop_V"", 5.0)),",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cpp/backend.py,185,82,serialise_cpp_config,1e-12,"""robin_balance_abs"": float(robin.get(""currentBalanceAbsoluteTolerance_A"", 1e-12)),",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cpp/backend.py,186,64,serialise_cpp_config,25.0,"""gauge_margin"": float(robin.get(""gaugeBracketMargin_V"", 25.0)),",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cpp/backend.py,187,64,serialise_cpp_config,65.0,"""gauge_max_step"": float(robin.get(""gaugeMaximumStep_V"", 65.0)),",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cpp/backend.py,188,77,serialise_cpp_config,1e-14,"""gauge_deriv_floor"": float(robin.get(""gaugeDerivativeFloor_A_per_V"", 1e-14)),",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cpp/backend.py,189,66,serialise_cpp_config,1,"""gauge_min_iter"": int(robin.get(""gaugeMinimumIterations"", 1)),",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cpp/backend.py,190,66,serialise_cpp_config,24,"""gauge_max_iter"": int(robin.get(""gaugeMaximumIterations"", 24)),",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cpp/backend.py,191,63,serialise_cpp_config,1.0,"""gauge_relax"": float(robin.get(""gaugeUnderRelaxation"", 1.0)),",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cpp/backend.py,192,75,serialise_cpp_config,8,"""local_min_iter"": int(robin.get(""localInterfaceMinimumIterations"", 8)),",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cpp/backend.py,193,75,serialise_cpp_config,60,"""local_max_iter"": int(robin.get(""localInterfaceMaximumIterations"", 60)),",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cpp/backend.py,194,69,serialise_cpp_config,2,"""local_newton"": int(robin.get(""localNewtonPolishIterations"", 2)),",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cpp/backend.py,195,81,serialise_cpp_config,0.01,"""local_abs_tol"": float(robin.get(""localRobinResidualTolerance_A_per_m2"", 0.01)),",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_cpp/backend.py,196,80,serialise_cpp_config,0.0001,"""local_rel_tol"": float(robin.get(""localRobinRelativeResidualTolerance"", 1e-4)),",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
